,Upwelling,Sahel,Sahara,West Africa,Central Africa,Europe,North America,South America,North Atlantic,South Atlantic
2007-03-10 06:00,27.79,0.0,5.77,0.0,0.0,0.68,4.07,0.06,61.63,0.0
2007-03-10 12:00,22.48,0.0,8.17,0.0,0.0,0.88,4.34,0.36,63.77,0.0
2007-03-10 18:00,22.74,0.0,17.7,0.0,0.0,0.9,3.62,0.2,54.84,0.0
2007-03-11 00:00,15.08,0.0,33.96,0.0,0.0,1.89,2.62,0.0,46.45,0.0
2007-03-11 06:00,8.63,0.0,40.91,0.0,0.0,3.19,1.15,0.0,46.11,0.0
2007-03-11 12:00,0.24,1.94,52.18,0.0,0.0,1.99,0.59,0.0,43.05,0.0
2007-03-11 18:00,0.0,0.43,36.24,0.0,0.0,1.22,5.07,0.0,57.04,0.0
2007-03-12 00:00,0.0,0.47,31.46,0.0,0.0,6.43,5.3,0.0,56.35,0.0
2007-03-12 06:00,0.0,1.39,25.23,0.0,0.0,10.36,2.49,0.0,60.53,0.0
2007-03-12 12:00,0.0,0.0,16.58,0.0,0.0,8.89,2.64,0.0,71.89,0.0
2007-03-12 18:00,12.49,0.0,17.42,0.0,0.0,8.69,3.28,0.0,58.12,0.0
2007-03-13 00:00,22.13,0.0,24.52,0.0,0.0,9.05,3.31,0.0,41.0,0.0
2007-03-13 06:00,10.2,0.0,28.72,0.0,0.0,10.44,2.64,0.0,47.99,0.0
2007-03-13 12:00,12.15,0.0,33.87,0.0,0.0,9.74,2.38,0.0,41.86,0.0
2007-03-13 18:00,13.9,0.0,34.58,0.0,0.0,7.46,2.65,0.0,41.41,0.0
2007-03-14 00:00,21.96,0.0,16.45,0.0,0.0,8.99,1.34,0.0,51.26,0.0
2007-03-14 06:00,7.19,0.0,10.26,0.0,0.0,8.75,1.24,0.0,72.56,0.0
2007-03-14 12:00,0.0,0.0,1.78,0.0,0.0,7.77,0.38,0.0,90.07,0.0
2007-03-14 18:00,0.0,0.0,0.0,0.0,0.0,2.44,10.07,0.0,87.49,0.0
2007-03-15 00:00,0.0,0.0,0.0,0.0,0.0,2.99,20.8,0.0,76.21,0.0
2007-03-15 06:00,0.0,0.0,0.0,0.0,0.0,36.13,6.31,0.0,57.56,0.0
2007-03-15 12:00,0.0,0.0,0.0,0.0,0.0,53.3,4.89,0.0,41.81,0.0
2007-03-15 18:00,0.0,0.0,0.0,0.0,0.0,33.58,4.11,0.0,62.3,0.0
2007-03-16 00:00,0.0,0.0,0.0,0.0,0.0,16.68,3.42,0.0,79.9,0.0
2007-03-16 06:00,0.0,0.0,1.05,0.0,0.0,17.44,1.67,0.0,79.84,0.0
2007-03-16 12:00,0.04,0.0,1.6,0.0,0.0,16.99,3.11,0.0,78.26,0.0
2007-03-16 18:00,8.19,0.0,0.0,0.0,0.0,11.27,3.3,0.0,77.24,0.0
2007-03-17 00:00,9.29,0.0,11.83,0.0,0.0,7.72,4.11,0.0,67.05,0.0
2007-03-17 06:00,9.36,0.0,44.64,0.0,0.0,14.26,1.41,0.0,30.33,0.0
2007-03-17 12:00,7.62,0.0,49.43,0.0,0.0,17.94,0.15,0.0,24.86,0.0
2007-03-17 18:00,13.62,0.0,37.39,0.0,0.0,21.65,0.06,0.0,27.29,0.0
2007-03-18 00:00,15.57,0.0,22.95,0.0,0.0,23.6,0.05,0.0,37.83,0.0
2007-03-18 06:00,16.69,0.0,15.62,0.0,0.0,27.09,0.0,0.0,40.61,0.0
2007-03-18 12:00,18.15,0.0,18.63,0.0,0.0,19.62,0.0,0.0,43.6,0.0
2007-03-18 18:00,0.13,0.0,16.07,0.0,0.0,36.37,0.0,0.0,47.44,0.0
2007-03-19 00:00,0.0,0.0,4.6,0.0,0.0,29.64,0.18,0.0,65.58,0.0
2007-03-19 06:00,0.0,0.0,0.0,0.0,0.0,26.36,1.01,0.0,72.63,0.0
2007-03-19 12:00,0.0,0.0,0.05,0.0,0.0,30.6,0.05,0.0,69.3,0.0
2007-03-19 18:00,0.0,0.0,0.03,0.0,0.0,44.22,0.0,0.0,55.75,0.0
2007-03-20 00:00,0.0,0.0,0.46,0.0,0.0,43.19,0.0,0.0,56.35,0.0
2007-03-20 06:00,0.07,0.0,2.74,0.0,0.0,47.56,0.0,0.0,49.64,0.0
2007-03-20 12:00,0.0,0.0,0.07,0.0,0.0,42.53,0.0,0.0,57.4,0.0
2007-03-20 18:00,0.0,0.0,0.0,0.0,0.0,42.96,0.0,0.0,57.04,0.0
2007-03-21 00:00,0.0,0.0,0.0,0.0,0.0,36.27,0.26,0.0,63.47,0.0
2007-03-21 06:00,0.0,0.0,0.0,0.0,0.0,43.01,2.52,0.0,54.48,0.0
2007-03-21 12:00,0.0,0.0,0.0,0.0,0.0,37.61,2.67,0.0,59.72,0.0
2007-03-21 18:00,0.0,0.0,6.92,0.0,0.0,34.7,2.0,0.0,56.38,0.0
2007-03-22 00:00,0.0,0.0,10.24,0.0,0.0,39.32,0.46,0.0,49.98,0.0
2007-03-22 06:00,0.0,0.0,8.83,0.0,0.0,37.88,0.0,0.0,53.29,0.0
2007-03-22 12:00,13.61,0.0,2.07,0.0,0.0,44.46,0.0,0.0,39.87,0.0
2007-03-22 18:00,28.06,0.0,5.35,0.0,0.0,27.91,0.0,0.0,38.68,0.0
2007-03-23 00:00,22.05,0.0,3.58,0.0,0.0,13.9,5.83,0.0,54.64,0.0
2007-03-23 06:00,19.53,0.0,7.09,0.0,0.0,14.55,4.32,0.0,54.51,0.0
2007-03-23 12:00,19.22,0.0,8.94,0.0,0.0,17.05,1.43,0.0,53.36,0.0
2007-03-23 18:00,16.28,0.0,6.9,0.0,0.0,17.31,1.96,0.0,57.55,0.0
2007-03-24 00:00,20.08,0.0,8.17,0.0,0.0,17.55,1.21,0.0,52.99,0.0
2007-03-24 06:00,28.1,0.0,3.21,0.0,0.0,16.76,2.01,0.0,49.92,0.0
2007-03-24 12:00,24.73,0.0,0.44,0.0,0.0,15.04,2.3,0.0,57.49,0.0
2007-03-24 18:00,24.41,0.0,0.0,0.0,0.0,13.96,0.99,0.0,60.64,0.0
2007-03-25 00:00,29.3,0.0,0.11,0.0,0.0,12.9,2.59,0.0,55.1,0.0
2007-03-25 06:00,19.77,0.0,0.0,0.0,0.0,6.18,8.22,0.0,65.83,0.0
2007-03-25 12:00,15.24,0.0,0.0,0.0,0.0,7.16,9.69,0.0,67.92,0.0
2007-03-25 18:00,15.03,0.0,0.0,0.0,0.0,17.4,6.06,0.0,61.51,0.0
2007-03-26 00:00,18.27,0.0,0.0,0.0,0.0,16.17,2.27,0.0,63.29,0.0
2007-03-26 06:00,17.99,0.0,0.0,0.0,0.0,14.26,1.47,0.0,66.28,0.0
2007-03-26 12:00,14.85,0.0,0.0,0.0,0.0,9.51,2.41,0.0,73.24,0.0
2007-03-26 18:00,12.77,0.0,0.0,0.0,0.0,14.0,0.39,0.0,72.84,0.0
2007-03-27 00:00,15.94,0.0,0.0,0.0,0.0,12.8,0.09,0.0,71.17,0.0
2007-03-27 06:00,19.46,0.0,0.0,0.0,0.0,1.44,0.08,0.0,79.01,0.0
2007-03-27 12:00,18.64,0.0,0.0,0.0,0.0,0.05,0.05,0.0,81.26,0.0
2007-03-27 18:00,9.78,0.0,0.0,0.0,0.0,0.27,15.69,0.0,74.25,0.0
2007-03-28 00:00,19.49,0.0,0.0,0.0,0.0,0.0,13.13,0.0,67.38,0.0
2007-03-28 06:00,16.82,0.0,0.0,0.0,0.0,0.26,10.87,0.0,72.05,0.0
2007-03-28 12:00,17.95,0.0,0.46,0.0,0.0,0.46,9.07,0.0,72.06,0.0
2007-03-28 18:00,15.95,0.0,2.44,0.0,0.0,31.5,0.57,0.0,49.55,0.0
2007-03-29 00:00,15.33,0.0,2.7,0.0,0.0,25.14,0.92,0.0,55.91,0.0
2007-03-29 06:00,25.98,0.0,1.02,0.0,0.0,12.75,1.1,0.0,59.15,0.0
2007-03-29 12:00,25.0,0.0,4.09,0.0,0.0,13.35,0.48,0.0,57.08,0.0
2007-03-29 18:00,17.44,0.0,5.97,0.0,0.0,4.96,2.31,0.0,69.32,0.0
2007-03-30 00:00,15.72,0.0,5.14,0.0,0.0,3.51,1.73,0.0,73.91,0.0
2007-03-30 06:00,14.84,0.0,0.54,0.0,0.0,0.19,6.67,0.0,77.76,0.0
2007-03-30 12:00,15.9,0.0,4.27,0.0,0.0,0.0,6.58,0.0,73.25,0.0
2007-03-30 18:00,19.39,0.0,4.58,0.0,0.0,0.0,9.12,0.0,66.91,0.0
2007-03-31 00:00,5.04,0.0,16.66,0.0,0.0,0.29,9.26,0.0,68.75,0.0
2007-03-31 06:00,8.78,0.0,9.62,0.0,0.0,7.72,7.23,0.0,66.64,0.0
2007-03-31 12:00,15.77,0.0,0.45,0.0,0.0,32.8,2.3,0.0,48.67,0.0
2007-03-31 18:00,19.99,0.0,0.09,0.0,0.0,34.78,0.53,0.0,44.6,0.0
2007-04-01 00:00,16.6,0.0,4.77,0.0,0.0,44.69,0.45,0.0,33.49,0.0
2007-04-01 06:00,15.78,0.0,5.35,0.0,0.0,46.1,0.4,0.0,32.36,0.0
2007-04-01 12:00,12.39,0.0,7.48,0.0,0.0,43.3,0.3,0.0,36.54,0.0
2007-04-01 18:00,13.49,0.0,7.58,0.0,0.0,37.95,0.03,0.0,40.94,0.0
2007-04-02 00:00,11.44,0.0,8.15,0.0,0.0,34.59,0.94,0.0,44.88,0.0
2007-04-02 06:00,15.27,0.0,9.44,0.0,0.0,23.55,1.45,0.0,50.3,0.0
2007-04-02 12:00,15.92,0.0,6.48,0.0,0.0,22.92,1.52,0.0,53.16,0.0
2007-04-02 18:00,15.34,0.0,11.13,0.0,0.0,12.92,1.88,0.0,58.72,0.0
2007-04-03 00:00,16.82,0.0,10.33,0.0,0.0,4.66,1.21,0.0,66.99,0.0
2007-04-03 06:00,17.85,0.0,14.09,0.0,0.0,3.33,0.4,0.0,64.33,0.0
2007-04-03 12:00,14.1,0.0,8.66,0.0,0.0,1.0,0.0,0.0,76.24,0.0
2007-04-03 18:00,15.18,0.0,2.46,0.0,0.0,0.54,0.03,0.0,81.8,0.0
2007-04-04 00:00,18.74,0.0,0.98,0.0,0.0,0.1,0.38,0.0,79.79,0.0
2007-04-04 06:00,19.48,0.0,0.0,0.0,0.0,0.0,1.12,0.0,79.39,0.0
2007-04-04 12:00,16.74,0.0,0.0,0.0,0.0,3.61,0.88,0.0,78.77,0.0
2007-04-04 18:00,21.3,0.0,0.0,0.0,0.0,14.9,0.24,0.0,63.57,0.0
2007-04-05 00:00,25.5,0.0,0.0,0.0,0.0,9.46,0.05,0.0,64.99,0.0
2007-04-05 06:00,28.23,0.0,0.0,0.0,0.0,9.19,0.31,0.0,62.27,0.0
2007-04-05 12:00,27.36,0.0,0.0,0.0,0.0,4.57,0.05,0.0,68.02,0.0
2007-04-05 18:00,33.91,0.0,0.33,0.0,0.0,2.89,0.0,0.0,62.87,0.0
2007-04-06 00:00,30.77,0.0,0.4,0.0,0.0,4.22,0.0,0.0,64.61,0.0
2007-04-06 06:00,27.41,0.0,2.95,0.0,0.0,3.92,0.0,0.0,65.53,0.18
2007-04-06 12:00,21.62,0.0,0.84,0.0,0.0,3.79,0.0,0.0,72.32,1.44
2007-04-06 18:00,18.71,0.0,1.73,0.0,0.0,3.52,0.0,0.0,72.06,3.98
2007-04-07 00:00,30.0,0.0,0.0,0.0,0.0,1.92,0.0,0.0,63.46,4.62
2007-04-07 06:00,34.81,0.0,0.0,0.0,0.0,2.39,0.09,0.0,61.72,1.0
2007-04-07 12:00,31.79,0.0,0.0,0.0,0.0,1.84,0.03,0.0,66.1,0.24
2007-04-07 18:00,27.21,0.0,0.0,0.0,0.0,2.29,0.0,0.0,68.28,2.21
2007-04-08 00:00,36.41,0.0,0.0,0.0,0.0,0.48,0.05,0.0,61.11,1.96
2007-04-08 06:00,32.02,0.0,0.0,0.0,0.0,0.61,0.0,0.0,67.21,0.16
2007-04-08 12:00,19.52,0.0,0.0,0.0,0.0,1.08,0.0,0.0,79.13,0.27
2007-04-08 18:00,3.64,0.0,0.0,0.0,0.0,0.41,0.0,0.0,95.51,0.45
2007-04-09 00:00,0.07,0.0,0.0,0.0,0.0,0.31,0.0,0.0,99.15,0.48
2007-04-09 06:00,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.0,99.23,0.23
2007-04-09 12:00,0.0,0.0,0.0,0.0,0.0,0.17,0.13,0.0,98.45,1.26
2007-04-09 18:00,0.04,0.0,0.0,0.0,0.0,0.04,0.47,0.0,99.43,0.02
2007-04-10 00:00,0.0,0.0,0.0,0.0,0.0,0.0,10.19,0.0,89.81,0.0
2007-04-10 06:00,0.0,0.0,0.0,0.0,0.0,0.0,11.75,0.0,88.25,0.0
2007-04-10 12:00,0.0,0.0,0.17,0.0,0.0,0.13,9.72,0.0,89.98,0.0
2007-04-10 18:00,0.0,0.0,0.34,0.0,0.0,7.92,1.54,0.0,90.2,0.0
2007-04-11 00:00,0.0,0.0,0.0,0.0,0.0,5.87,3.38,0.0,90.74,0.0
2007-04-11 06:00,0.0,0.0,0.03,0.0,0.0,0.03,4.19,0.0,95.74,0.0
2007-04-11 12:00,0.0,0.04,0.04,0.04,0.0,0.12,3.73,0.0,96.03,0.0
2007-04-11 18:00,0.0,0.06,0.06,0.13,0.0,0.16,1.65,0.0,97.93,0.0
2007-04-12 00:00,1.98,0.0,0.0,0.0,0.0,0.38,0.28,0.0,97.37,0.0
2007-04-12 06:00,15.18,0.0,0.0,0.0,0.0,1.39,0.0,0.0,83.44,0.0
2007-04-12 12:00,15.2,0.0,0.32,0.0,0.0,4.48,0.04,0.0,79.96,0.0
2007-04-12 18:00,13.79,0.0,0.0,0.0,0.0,3.88,0.07,0.0,82.26,0.0
2007-04-13 00:00,13.57,0.0,0.0,0.0,0.0,4.8,0.2,0.0,81.43,0.0
2007-04-13 06:00,14.22,0.0,0.22,0.0,0.0,7.53,0.44,0.0,77.6,0.0
2007-04-13 12:00,16.1,0.0,1.49,0.0,0.0,5.14,0.81,0.0,76.47,0.0
2007-04-13 18:00,14.34,0.0,0.0,0.0,0.0,23.04,1.22,0.0,61.4,0.0
2007-04-14 00:00,18.82,0.0,0.0,0.0,0.0,21.06,0.36,0.0,59.77,0.0
2007-04-14 06:00,16.07,0.1,0.2,0.31,0.0,23.3,0.15,0.0,59.56,0.31
2007-04-14 12:00,14.9,0.0,0.1,0.0,0.0,17.37,0.05,0.0,67.58,0.0
2007-04-14 18:00,11.05,0.04,0.92,0.13,0.0,29.54,0.17,0.0,58.15,0.0
2007-04-15 00:00,9.05,0.0,0.76,0.0,0.0,35.22,0.0,0.0,54.97,0.0
2007-04-15 06:00,5.18,0.0,0.26,0.0,0.0,36.03,0.0,0.0,58.53,0.0
2007-04-15 12:00,4.76,0.0,0.14,0.0,0.0,29.57,0.0,0.0,65.53,0.0
2007-04-15 18:00,7.93,0.0,0.84,0.0,0.0,26.36,0.12,0.0,64.76,0.0
2007-04-16 00:00,12.75,0.0,0.85,0.0,0.0,19.76,0.13,0.0,66.51,0.0
2007-04-16 06:00,13.5,0.0,0.27,0.0,0.0,19.13,0.0,0.0,67.1,0.0
2007-04-16 12:00,9.57,0.0,0.13,0.0,0.0,15.9,0.0,0.0,74.4,0.0
2007-04-16 18:00,1.48,0.0,0.0,0.0,0.0,11.3,0.39,0.0,86.83,0.0
2007-04-17 00:00,0.0,0.0,0.0,0.0,0.0,5.96,0.39,0.0,93.65,0.0
2007-04-17 06:00,0.0,0.0,0.0,0.0,0.0,4.44,0.36,0.0,95.2,0.0
2007-04-17 12:00,0.0,0.0,0.0,0.0,0.0,2.11,0.23,0.0,97.66,0.0
2007-04-17 18:00,0.0,0.0,0.0,0.0,0.0,2.3,0.43,0.0,97.28,0.0
2007-04-18 00:00,0.0,0.0,0.0,0.0,0.0,0.0,10.26,0.0,89.74,0.0
2007-04-18 06:00,0.12,0.0,0.0,0.0,0.0,0.0,10.29,0.0,89.58,0.0
2007-04-18 12:00,8.05,0.0,0.0,0.0,0.0,0.0,9.81,0.0,82.14,0.0
2007-04-18 18:00,12.86,0.0,0.0,0.0,0.0,0.0,6.81,0.0,80.33,0.0
2007-04-19 00:00,15.95,0.0,0.0,0.0,0.0,0.0,6.73,0.0,77.32,0.0
2007-04-19 06:00,14.71,0.0,0.0,0.0,0.0,0.0,5.64,0.0,79.65,0.0
2007-04-19 12:00,13.08,0.0,0.0,0.0,0.0,0.2,4.47,0.0,82.26,0.0
2007-04-19 18:00,15.02,0.0,0.0,0.0,0.0,2.11,1.02,0.0,81.85,0.0
2007-04-20 00:00,21.44,0.0,0.0,0.0,0.0,14.9,0.1,0.0,63.56,0.0
2007-04-20 06:00,21.05,0.0,0.65,0.0,0.0,9.03,0.0,0.0,69.27,0.0
2007-04-20 12:00,12.59,0.0,0.56,0.0,0.0,8.22,0.08,0.0,78.56,0.0
2007-04-20 18:00,5.31,0.0,0.15,0.0,0.0,2.49,0.55,0.0,91.5,0.0
2007-04-21 00:00,17.52,0.0,0.07,0.0,0.0,0.36,0.13,0.0,81.92,0.0
2007-04-21 06:00,7.83,0.0,0.0,0.0,0.0,0.0,0.36,0.0,91.81,0.0
2007-04-21 12:00,1.49,0.0,0.0,0.0,0.0,0.0,1.38,0.0,97.13,0.0
2007-04-21 18:00,0.46,0.0,0.0,0.0,0.0,0.0,5.65,0.0,93.89,0.0
2007-04-22 00:00,8.75,0.0,0.0,0.0,0.0,0.0,4.84,0.0,86.4,0.0
2007-04-22 06:00,16.61,0.0,0.0,0.0,0.0,0.0,3.99,0.0,79.4,0.0
2007-04-22 12:00,14.19,0.0,0.0,0.0,0.0,0.0,1.08,0.0,84.73,0.0
2007-04-22 18:00,18.43,0.0,0.0,0.0,0.0,0.0,2.26,0.0,79.31,0.0
2007-04-23 00:00,18.01,0.0,0.0,0.0,0.0,0.0,2.23,0.0,79.76,0.0
2007-04-23 06:00,19.43,0.0,1.95,0.0,0.0,16.96,0.04,0.0,61.62,0.0
2007-04-23 12:00,11.77,0.0,9.41,0.0,0.0,38.4,0.0,0.0,40.42,0.0
2007-04-23 18:00,15.47,0.0,7.39,0.0,0.0,41.21,0.0,0.0,35.93,0.0
2007-04-24 00:00,17.93,0.0,9.11,0.0,0.0,39.41,0.25,0.0,33.3,0.0
2007-04-24 06:00,18.53,0.0,10.01,0.0,0.0,40.41,0.17,0.0,30.89,0.0
2007-04-24 12:00,14.83,0.0,7.11,0.0,0.0,30.76,0.0,0.0,47.3,0.0
2007-04-24 18:00,13.11,0.0,11.95,0.0,0.0,23.62,0.0,0.0,51.32,0.0
2007-04-25 00:00,13.69,0.0,11.24,0.0,0.0,24.73,0.0,0.0,50.33,0.0
2007-04-25 06:00,10.87,0.0,9.84,0.0,0.0,21.75,0.04,0.0,57.51,0.0
2007-04-25 12:00,9.0,0.0,12.98,0.0,0.0,26.45,0.0,0.0,51.57,0.0
2007-04-25 18:00,8.84,0.0,15.88,0.0,0.0,26.82,0.0,0.0,48.47,0.0
2007-04-26 00:00,12.54,0.0,14.17,0.0,0.0,24.4,0.0,0.0,48.89,0.0
2007-04-26 06:00,11.56,0.0,9.14,0.0,0.0,24.87,0.0,0.0,54.43,0.0
2007-04-26 12:00,12.33,0.0,8.76,0.0,0.0,30.27,0.0,0.0,48.64,0.0
2007-04-26 18:00,13.32,0.0,16.13,0.0,0.0,28.27,0.0,0.0,42.28,0.0
2007-04-27 00:00,15.09,0.0,7.36,0.0,0.0,26.64,0.0,0.0,50.91,0.0
2007-04-27 06:00,17.6,0.0,6.59,0.0,0.0,12.56,0.0,0.0,63.25,0.0
2007-04-27 12:00,14.89,0.0,0.57,0.0,0.0,1.6,0.0,0.0,82.94,0.0
2007-04-27 18:00,11.91,0.0,0.0,0.0,0.0,0.11,1.55,0.04,86.17,0.22
2007-04-28 00:00,16.19,0.0,0.0,0.0,0.0,0.0,9.03,0.04,74.23,0.51
2007-04-28 06:00,14.77,0.0,0.0,0.0,0.0,0.0,8.16,0.15,76.63,0.29
2007-04-28 12:00,14.56,0.0,0.0,0.0,0.0,0.06,0.65,0.0,84.53,0.19
2007-04-28 18:00,15.65,0.0,0.0,0.0,0.0,0.0,2.69,0.0,81.67,0.0
2007-04-29 00:00,20.75,0.0,0.0,0.0,0.0,0.15,4.12,0.0,74.97,0.0
2007-04-29 06:00,20.06,0.0,0.0,0.0,0.0,8.48,6.32,0.0,65.15,0.0
2007-04-29 12:00,16.05,0.0,0.0,0.0,0.0,3.36,11.31,0.0,69.28,0.0
2007-04-29 18:00,12.11,0.0,0.0,0.0,0.0,0.0,16.4,0.0,71.49,0.0
2007-04-30 00:00,14.79,0.0,0.0,0.0,0.0,0.0,13.25,0.0,71.97,0.0
2007-04-30 06:00,17.58,0.0,0.0,0.0,0.0,10.74,10.95,0.0,60.72,0.0
2007-04-30 12:00,15.9,0.0,0.0,0.0,0.0,10.26,9.85,0.0,63.99,0.0
2007-04-30 18:00,12.65,0.0,0.0,0.0,0.0,0.02,6.6,0.0,80.73,0.0
2007-05-01 00:00,15.35,0.0,0.0,0.0,0.0,0.1,10.7,0.0,73.85,0.0
2007-05-01 06:00,16.19,0.0,0.0,0.0,0.0,1.04,6.04,0.0,76.73,0.0
2007-05-01 12:00,11.34,0.0,0.0,0.0,0.0,0.0,2.75,0.0,85.91,0.0
2007-05-01 18:00,12.51,0.0,0.4,0.0,0.0,0.57,1.33,0.0,85.19,0.0
2007-05-02 00:00,17.6,0.0,1.05,0.0,0.0,2.1,1.45,0.0,77.8,0.0
2007-05-02 06:00,9.6,0.0,2.31,0.0,0.0,2.1,2.07,0.0,83.92,0.0
2007-05-02 12:00,15.23,0.0,0.42,0.0,0.0,0.09,13.55,0.0,70.71,0.0
2007-05-02 18:00,13.13,0.0,0.0,0.0,0.0,0.12,23.79,0.0,62.97,0.0
2007-05-03 00:00,16.18,0.0,0.0,0.0,0.0,0.28,13.8,0.0,69.74,0.0
2007-05-03 06:00,15.22,0.0,0.55,0.0,0.0,1.41,17.92,0.0,64.91,0.0
2007-05-03 12:00,18.17,0.0,0.25,0.0,0.0,0.2,18.75,0.0,62.63,0.0
2007-05-03 18:00,17.76,0.0,1.41,0.0,0.0,0.49,15.86,0.0,64.49,0.0
2007-05-04 00:00,19.03,0.0,1.23,0.0,0.0,0.38,15.05,0.0,64.31,0.0
2007-05-04 06:00,22.06,0.0,0.0,0.0,0.0,0.0,10.83,0.0,67.12,0.0
2007-05-04 12:00,27.44,0.0,0.0,0.0,0.0,0.0,10.26,0.0,62.29,0.0
2007-05-04 18:00,22.68,0.0,0.0,0.0,0.0,0.0,7.56,0.0,69.76,0.0
2007-05-05 00:00,15.54,0.0,0.0,0.0,0.0,0.0,4.12,0.0,80.34,0.0
2007-05-05 06:00,16.03,0.0,1.8,0.0,0.0,0.0,5.24,0.0,76.94,0.0
2007-05-05 12:00,19.65,0.0,0.09,0.0,0.0,0.0,4.14,0.0,76.12,0.0
2007-05-05 18:00,17.66,0.0,0.0,0.0,0.0,0.29,3.42,0.0,78.62,0.0
2007-05-06 00:00,16.06,0.0,1.39,0.0,0.0,15.58,2.44,0.0,64.52,0.0
2007-05-06 06:00,16.22,0.0,2.98,0.0,0.0,10.64,3.51,0.0,66.65,0.0
2007-05-06 12:00,17.08,0.0,1.8,0.0,0.0,4.79,2.43,0.0,73.9,0.0
2007-05-06 18:00,18.11,0.0,1.26,0.0,0.0,20.55,1.55,0.0,58.53,0.0
2007-05-07 00:00,17.37,0.0,4.17,0.0,0.0,18.04,0.88,0.0,59.54,0.0
2007-05-07 06:00,15.06,0.0,5.79,0.0,0.0,32.48,0.15,0.0,46.52,0.0
2007-05-07 12:00,28.35,0.0,1.67,0.0,0.0,18.89,0.05,0.0,51.04,0.0
2007-05-07 18:00,19.9,0.0,3.61,0.0,0.0,32.79,0.21,0.0,43.49,0.0
2007-05-08 00:00,14.29,0.0,17.05,0.0,0.0,24.38,0.0,0.0,44.28,0.0
2007-05-08 06:00,12.33,0.0,21.89,0.0,0.0,28.33,0.0,0.0,37.46,0.0
2007-05-08 12:00,17.98,0.0,13.09,0.0,0.0,34.19,0.0,0.0,34.73,0.0
2007-05-08 18:00,17.76,0.0,11.41,0.0,0.0,34.91,0.25,0.0,35.67,0.0
2007-05-09 00:00,16.29,0.0,14.51,0.0,0.0,33.25,0.44,0.0,35.51,0.0
2007-05-09 06:00,14.76,0.0,24.47,0.0,0.0,18.83,0.03,0.0,41.91,0.0
2007-05-09 12:00,13.42,0.0,31.46,0.0,0.0,12.18,0.09,0.0,42.85,0.0
2007-05-09 18:00,18.94,0.0,30.17,0.0,0.0,13.3,0.0,0.0,37.59,0.0
2007-05-10 00:00,20.87,0.0,25.25,0.0,0.0,13.18,0.74,0.0,39.97,0.0
2007-05-10 06:00,0.34,0.0,16.28,0.0,0.0,22.8,0.17,0.0,60.4,0.0
2007-05-10 12:00,0.0,0.18,24.0,0.0,0.0,22.76,0.0,0.0,53.06,0.0
2007-05-10 18:00,20.97,0.0,22.97,0.0,0.0,15.24,0.0,0.0,40.82,0.0
2007-05-11 00:00,20.03,0.0,16.62,0.0,0.0,26.81,0.0,0.0,36.55,0.0
2007-05-11 06:00,6.67,0.0,19.11,0.0,0.0,19.73,0.0,0.0,54.49,0.0
2007-05-11 12:00,12.35,0.0,20.22,0.0,0.0,19.12,0.36,0.0,47.94,0.0
2007-05-11 18:00,26.0,0.0,11.99,0.0,0.0,17.91,1.93,0.0,42.17,0.0
2007-05-12 00:00,30.21,0.0,15.67,0.0,0.0,12.05,0.64,0.0,41.44,0.0
2007-05-12 06:00,24.03,0.0,19.31,0.0,0.0,11.03,0.16,0.0,45.47,0.0
2007-05-12 12:00,19.08,0.0,17.28,0.0,0.0,11.93,0.48,0.0,51.23,0.0
2007-05-12 18:00,37.31,0.0,20.25,0.0,0.0,5.25,0.03,0.0,37.16,0.0
2007-05-13 00:00,29.51,0.0,15.8,0.0,0.0,7.36,0.0,0.0,47.33,0.0
2007-05-13 06:00,29.88,0.0,14.82,0.0,0.0,7.5,0.0,0.0,47.8,0.0
2007-05-13 12:00,21.95,0.0,28.76,0.0,0.0,4.64,0.0,0.0,44.66,0.0
2007-05-13 18:00,42.76,0.0,13.92,0.0,0.0,1.84,0.0,0.0,41.48,0.0
2007-05-14 00:00,41.43,0.0,19.78,0.0,0.0,3.47,0.0,0.0,35.32,0.0
2007-05-14 06:00,30.79,0.0,16.35,0.0,0.0,1.86,0.0,0.0,51.01,0.0
2007-05-14 12:00,26.22,0.0,10.98,0.0,0.0,4.95,0.0,0.0,57.85,0.0
2007-05-14 18:00,29.07,0.0,21.29,0.0,0.0,6.21,0.0,0.0,43.43,0.0
2007-05-15 00:00,20.97,0.0,19.53,0.0,0.0,4.23,0.0,0.0,55.27,0.0
2007-05-15 06:00,19.33,0.0,15.86,0.0,0.0,7.26,0.0,0.0,57.55,0.0
2007-05-15 12:00,16.09,0.14,7.51,0.0,0.0,2.48,0.0,0.0,73.78,0.0
2007-05-15 18:00,21.13,0.0,2.69,0.0,0.0,0.61,3.42,0.0,72.15,0.0
2007-05-16 00:00,16.46,0.0,1.65,0.0,0.0,0.62,4.86,0.0,76.41,0.0
2007-05-16 06:00,17.75,0.0,2.21,0.0,0.0,0.68,2.53,0.0,76.83,0.0
2007-05-16 12:00,13.92,0.0,0.05,0.2,0.0,4.86,11.44,0.0,69.52,0.0
2007-05-16 18:00,10.16,0.0,0.0,0.0,0.0,7.35,4.07,0.0,78.41,0.0
2007-05-17 00:00,9.95,0.0,0.0,0.0,0.0,8.95,0.14,0.0,80.95,0.0
2007-05-17 06:00,14.25,0.0,0.0,0.0,0.0,10.88,0.23,0.0,74.65,0.0
